study_accession	tax_id	study_alias	submission_accession	library_strategy	run_accession	fastq_ftp	study_title
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032349	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/009/ERR5032349/ERR5032349.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032352	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5032352/ERR5032352.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/003/ERR5032353/ERR5032353.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/004/ERR5032354/ERR5032354.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032355	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/005/ERR5032355/ERR5032355.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032359	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/009/ERR5032359/ERR5032359.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032360	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/000/ERR5032360/ERR5032360.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/001/ERR5032361/ERR5032361.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/002/ERR5032362/ERR5032362.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/004/ERR5032364/ERR5032364.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032366	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/006/ERR5032366/ERR5032366.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB42253	8355	ena-STUDY-Lorraine University-22-12-2020-17:33:42:840-164	ERA3204515	ncRNA-Seq	ERR5032367	ftp.sra.ebi.ac.uk/vol1/fastq/ERR503/007/ERR5032367/ERR5032367.fastq.gz	Systematic mapping of rRNA 2’-O methylation during frog development and involvement of the methyltransferase Fibrillarin in eye and craniofacial development in Xenopus laevis
PRJEB8711	8355	ena-STUDY-UMR CNRS 6290-05-03-2015-08:09:07:424-17	ERA415545	RNA-Seq	ERR776646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR776/ERR776646/ERR776646.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR776/ERR776646/ERR776646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR776/ERR776646/ERR776646_2.fastq.gz	RNAseq of Ptbp1 and Exosc9 morphant embryos
mapping to Xenopus laevis 7.1
PRJEB8711	8355	ena-STUDY-UMR CNRS 6290-05-03-2015-08:09:07:424-17	ERA415545	RNA-Seq	ERR776651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR776/ERR776651/ERR776651.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR776/ERR776651/ERR776651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR776/ERR776651/ERR776651_2.fastq.gz	RNAseq of Ptbp1 and Exosc9 morphant embryos
mapping to Xenopus laevis 7.1
PRJNA129201	8355	GSE22146	SRA020109	RNA-Seq	SRR057341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR057/SRR057341/SRR057341.fastq.gz	microRNAs signatures of Xenopus laevis embryo epidermis at stage 11 (non ciliated) and 26 (ciliated) using high throughput sequencing
PRJNA129201	8355	GSE22146	SRA020109	RNA-Seq	SRR057342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR057/SRR057342/SRR057342.fastq.gz	microRNAs signatures of Xenopus laevis embryo epidermis at stage 11 (non ciliated) and 26 (ciliated) using high throughput sequencing
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/072/SRR10163172/SRR10163172.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/073/SRR10163173/SRR10163173.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163178	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/078/SRR10163178/SRR10163178.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163188	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/088/SRR10163188/SRR10163188.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163189	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/089/SRR10163189/SRR10163189.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/093/SRR10163193/SRR10163193.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/094/SRR10163194/SRR10163194.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/095/SRR10163195/SRR10163195.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163197	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/097/SRR10163197/SRR10163197.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/000/SRR10163200/SRR10163200.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163201	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/001/SRR10163201/SRR10163201.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163202	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/002/SRR10163202/SRR10163202.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/004/SRR10163204/SRR10163204.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/006/SRR10163206/SRR10163206.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/007/SRR10163207/SRR10163207.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163209	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/009/SRR10163209/SRR10163209.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163210	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/010/SRR10163210/SRR10163210.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA573657	8355	GSE137844	SRA966374	RNA-Seq	SRR10163215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/015/SRR10163215/SRR10163215.fastq.gz	Comparative Gene Expression Profiling between Xenopus Optic Nerve and Spinal Cord Injury to Identify Genes Involved in Successful Regeneration of Vertebrate CNS Axons
PRJNA225926	8355	PRJNA225926	SRA109040	RNA-Seq	SRR1021211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/001/SRR1021211/SRR1021211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/001/SRR1021211/SRR1021211_2.fastq.gz	Xenopus laevis Transcriptome or Gene expression
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/011/SRR10224311/SRR10224311.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/011/SRR10224311/SRR10224311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/011/SRR10224311/SRR10224311_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/013/SRR10224313/SRR10224313.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/013/SRR10224313/SRR10224313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/013/SRR10224313/SRR10224313_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/014/SRR10224314/SRR10224314.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/014/SRR10224314/SRR10224314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/014/SRR10224314/SRR10224314_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/016/SRR10224316/SRR10224316.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/016/SRR10224316/SRR10224316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/016/SRR10224316/SRR10224316_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/020/SRR10224320/SRR10224320.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/020/SRR10224320/SRR10224320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/020/SRR10224320/SRR10224320_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/024/SRR10224324/SRR10224324.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/024/SRR10224324/SRR10224324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/024/SRR10224324/SRR10224324_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224325	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/025/SRR10224325/SRR10224325.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/025/SRR10224325/SRR10224325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/025/SRR10224325/SRR10224325_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/027/SRR10224327/SRR10224327.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/027/SRR10224327/SRR10224327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/027/SRR10224327/SRR10224327_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/029/SRR10224329/SRR10224329.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/029/SRR10224329/SRR10224329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/029/SRR10224329/SRR10224329_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/031/SRR10224331/SRR10224331.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/031/SRR10224331/SRR10224331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/031/SRR10224331/SRR10224331_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224332	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/032/SRR10224332/SRR10224332.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/032/SRR10224332/SRR10224332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/032/SRR10224332/SRR10224332_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/034/SRR10224334/SRR10224334.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/034/SRR10224334/SRR10224334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/034/SRR10224334/SRR10224334_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224337	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/037/SRR10224337/SRR10224337.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/037/SRR10224337/SRR10224337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/037/SRR10224337/SRR10224337_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/039/SRR10224339/SRR10224339.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/039/SRR10224339/SRR10224339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/039/SRR10224339/SRR10224339_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/041/SRR10224341/SRR10224341.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/041/SRR10224341/SRR10224341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/041/SRR10224341/SRR10224341_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/042/SRR10224342/SRR10224342.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/042/SRR10224342/SRR10224342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/042/SRR10224342/SRR10224342_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224350	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/050/SRR10224350/SRR10224350.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/050/SRR10224350/SRR10224350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/050/SRR10224350/SRR10224350_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224351	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/051/SRR10224351/SRR10224351.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/051/SRR10224351/SRR10224351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/051/SRR10224351/SRR10224351_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/052/SRR10224352/SRR10224352.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/052/SRR10224352/SRR10224352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/052/SRR10224352/SRR10224352_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224354	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/054/SRR10224354/SRR10224354.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/054/SRR10224354/SRR10224354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/054/SRR10224354/SRR10224354_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224358	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/058/SRR10224358/SRR10224358.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/058/SRR10224358/SRR10224358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/058/SRR10224358/SRR10224358_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/059/SRR10224359/SRR10224359.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/059/SRR10224359/SRR10224359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/059/SRR10224359/SRR10224359_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/064/SRR10224364/SRR10224364.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/064/SRR10224364/SRR10224364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/064/SRR10224364/SRR10224364_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/065/SRR10224365/SRR10224365.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/065/SRR10224365/SRR10224365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/065/SRR10224365/SRR10224365_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/069/SRR10224369/SRR10224369.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/069/SRR10224369/SRR10224369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/069/SRR10224369/SRR10224369_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/070/SRR10224370/SRR10224370.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/070/SRR10224370/SRR10224370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/070/SRR10224370/SRR10224370_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/071/SRR10224371/SRR10224371.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/071/SRR10224371/SRR10224371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/071/SRR10224371/SRR10224371_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/072/SRR10224372/SRR10224372.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/072/SRR10224372/SRR10224372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/072/SRR10224372/SRR10224372_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
PRJNA575640	8355	PRJNA575640	SRA972085	RNA-Seq	SRR10224373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/073/SRR10224373/SRR10224373.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/073/SRR10224373/SRR10224373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/073/SRR10224373/SRR10224373_2.fastq.gz	Robustness of retinoic acid regulatory homeostasis during early development
